X	Temp(°C)	X	Depth(m)
22.12.2020 11:21:00	22,07	22.12.2020 11:21:00	-3,07
22.12.2020 11:22:00	22,07	22.12.2020 11:22:00	-3,07
22.12.2020 11:23:00	22,07	22.12.2020 11:23:00	-2,22
22.12.2020 11:24:00	22,07	22.12.2020 11:24:00	-3,07
22.12.2020 11:25:00	22,1	22.12.2020 11:25:00	-3,07
22.12.2020 11:26:00	22,1	22.12.2020 11:26:00	-3,07
22.12.2020 11:27:00	22,1	22.12.2020 11:27:00	-3,07
22.12.2020 11:28:00	22,1	22.12.2020 11:28:00	-3,07
22.12.2020 11:29:00	22,1	22.12.2020 11:29:00	-2,22
22.12.2020 11:30:00	22,1	22.12.2020 11:30:00	-2,22
22.12.2020 11:31:00	22,13	22.12.2020 11:31:00	-2,22
22.12.2020 11:32:00	22,13	22.12.2020 11:32:00	-3,07
22.12.2020 11:33:00	22,13	22.12.2020 11:33:00	-3,07
22.12.2020 11:34:00	22,13	22.12.2020 11:34:00	-3,07
22.12.2020 11:35:00	22,13	22.12.2020 11:35:00	-3,07
22.12.2020 11:36:00	22,13	22.12.2020 11:36:00	-3,07
22.12.2020 11:37:00	22,13	22.12.2020 11:37:00	-3,07
22.12.2020 11:38:00	22,16	22.12.2020 11:38:00	-3,07
22.12.2020 11:39:00	22,16	22.12.2020 11:39:00	-3,07
22.12.2020 11:40:00	22,16	22.12.2020 11:40:00	-3,07
22.12.2020 11:41:00	22,16	22.12.2020 11:41:00	-2,22
22.12.2020 11:42:00	22,16	22.12.2020 11:42:00	-3,07
22.12.2020 11:43:00	22,19	22.12.2020 11:43:00	-3,07
22.12.2020 11:44:00	22,19	22.12.2020 11:44:00	-2,22
22.12.2020 11:45:00	22,16	22.12.2020 11:45:00	-3,07
22.12.2020 11:46:00	22,19	22.12.2020 11:46:00	-3,07
22.12.2020 11:47:00	22,19	22.12.2020 11:47:00	-2,22
22.12.2020 11:48:00	22,16	22.12.2020 11:48:00	-3,07
22.12.2020 11:49:00	22,16	22.12.2020 11:49:00	-3,07
22.12.2020 11:50:00	22,19	22.12.2020 11:50:00	-3,07
22.12.2020 11:51:00	22,19	22.12.2020 11:51:00	-3,07
22.12.2020 11:52:00	22,19	22.12.2020 11:52:00	-3,07
22.12.2020 11:53:00	22,19	22.12.2020 11:53:00	-3,07
22.12.2020 11:54:00	22,19	22.12.2020 11:54:00	-3,07
22.12.2020 11:55:00	22,19	22.12.2020 11:55:00	-3,07
22.12.2020 11:56:00	22,16	22.12.2020 11:56:00	-2,22
22.12.2020 11:57:00	22,19	22.12.2020 11:57:00	-3,07
22.12.2020 11:58:00	22,19	22.12.2020 11:58:00	-2,22
22.12.2020 11:59:00	22,19	22.12.2020 11:59:00	-3,07
22.12.2020 12:00:00	22,19	22.12.2020 12:00:00	-3,07
22.12.2020 12:01:00	22,19	22.12.2020 12:01:00	-2,22
22.12.2020 12:02:00	22,19	22.12.2020 12:02:00	-3,07
22.12.2020 12:03:00	22,19	22.12.2020 12:03:00	-3,07
22.12.2020 12:04:00	22,19	22.12.2020 12:04:00	-3,07
22.12.2020 12:05:00	22,22	22.12.2020 12:05:00	-3,07
22.12.2020 12:06:00	22,22	22.12.2020 12:06:00	-3,07
22.12.2020 12:07:00	22,22	22.12.2020 12:07:00	-2,22
22.12.2020 12:08:00	22,22	22.12.2020 12:08:00	-3,07
22.12.2020 12:09:00	22,19	22.12.2020 12:09:00	-3,07
22.12.2020 12:10:00	22,22	22.12.2020 12:10:00	-3,07
22.12.2020 12:11:00	22,22	22.12.2020 12:11:00	-3,07
22.12.2020 12:12:00	22,22	22.12.2020 12:12:00	-3,07
22.12.2020 12:13:00	22,22	22.12.2020 12:13:00	-3,93
22.12.2020 12:14:00	22,24	22.12.2020 12:14:00	-3,07
22.12.2020 12:15:00	22,22	22.12.2020 12:15:00	-3,07

