X	Temp(°C)	X	Depth(m)
28.12.2020 05:11:00	16,26	28.12.2020 05:11:00	-2,22
28.12.2020 05:12:00	16,2	28.12.2020 05:12:00	-2,22
28.12.2020 05:13:00	16,23	28.12.2020 05:13:00	-1,36
28.12.2020 05:14:00	16,29	28.12.2020 05:14:00	-1,36
28.12.2020 05:15:00	16,42	28.12.2020 05:15:00	-1,36
28.12.2020 05:16:00	16,57	28.12.2020 05:16:00	-1,36
28.12.2020 05:17:00	16,72	28.12.2020 05:17:00	-2,22
28.12.2020 05:18:00	16,9	28.12.2020 05:18:00	-2,22
28.12.2020 05:19:00	17,08	28.12.2020 05:19:00	-1,36
28.12.2020 05:20:00	17,26	28.12.2020 05:20:00	-1,36
28.12.2020 05:21:00	18,54	28.12.2020 05:21:00	-3,07

