X	Temp(°C)	X	Depth(m)
27.12.2020 22:11:00	17,5	27.12.2020 22:11:00	15,33
27.12.2020 22:12:00	17,53	27.12.2020 22:12:00	15,37
27.12.2020 22:13:00	17,53	27.12.2020 22:13:00	15,37
27.12.2020 22:14:00	17,53	27.12.2020 22:14:00	16,19
27.12.2020 22:15:00	17,53	27.12.2020 22:15:00	15,37
27.12.2020 22:16:00	17,56	27.12.2020 22:16:00	15,41
27.12.2020 22:17:00	17,56	27.12.2020 22:17:00	15,41
27.12.2020 22:18:00	17,56	27.12.2020 22:18:00	15,41
27.12.2020 22:19:00	17,59	27.12.2020 22:19:00	15,44
27.12.2020 22:20:00	17,59	27.12.2020 22:20:00	15,44
27.12.2020 22:21:00	17,59	27.12.2020 22:21:00	15,44
27.12.2020 22:22:00	17,59	27.12.2020 22:22:00	15,44
27.12.2020 22:23:00	17,56	27.12.2020 22:23:00	15,41
27.12.2020 22:24:00	17,56	27.12.2020 22:24:00	15,41
27.12.2020 22:25:00	17,53	27.12.2020 22:25:00	15,37
27.12.2020 22:26:00	17,5	27.12.2020 22:26:00	15,33
27.12.2020 22:27:00	17,8	27.12.2020 22:27:00	14,06
27.12.2020 22:28:00	18,04	27.12.2020 22:28:00	23,41
27.12.2020 22:29:00	18,07	27.12.2020 22:29:00	32,5
27.12.2020 22:30:00	18,1	27.12.2020 22:30:00	41,6
27.12.2020 22:31:00	18,1	27.12.2020 22:31:00	51,48
27.12.2020 22:32:00	18,1	27.12.2020 22:32:00	59,71
27.12.2020 22:33:00	18,1	27.12.2020 22:33:00	68,77
27.12.2020 22:34:00	18,1	27.12.2020 22:34:00	75,35
27.12.2020 22:35:00	18,1	27.12.2020 22:35:00	82,76
27.12.2020 22:36:00	18,1	27.12.2020 22:36:00	91
27.12.2020 22:37:00	18,1	27.12.2020 22:37:00	100,05
27.12.2020 22:38:00	17,71	27.12.2020 22:38:00	110,27
27.12.2020 22:39:00	16,38	27.12.2020 22:39:00	122,67
27.12.2020 22:40:00	16,05	27.12.2020 22:40:00	133,81
27.12.2020 22:41:00	15,9	27.12.2020 22:41:00	140,22
27.12.2020 22:42:00	15,84	27.12.2020 22:42:00	145,08
27.12.2020 22:43:00	15,77	27.12.2020 22:43:00	149,95
27.12.2020 22:44:00	15,65	27.12.2020 22:44:00	156,4
27.12.2020 22:45:00	15,5	27.12.2020 22:45:00	162,81
27.12.2020 22:46:00	15,29	27.12.2020 22:46:00	171,62
27.12.2020 22:47:00	15,19	27.12.2020 22:47:00	178,1
27.12.2020 22:48:00	15,04	27.12.2020 22:48:00	187,81
27.12.2020 22:49:00	14,92	27.12.2020 22:49:00	195,08
27.12.2020 22:50:00	14,79	27.12.2020 22:50:00	202,35
27.12.2020 22:51:00	14,7	27.12.2020 22:51:00	207,19
27.12.2020 22:52:00	14,67	27.12.2020 22:52:00	210,44
27.12.2020 22:53:00	14,61	27.12.2020 22:53:00	213,67
27.12.2020 22:54:00	14,61	27.12.2020 22:54:00	214,49
27.12.2020 22:55:00	14,61	27.12.2020 22:55:00	213,67
27.12.2020 22:56:00	14,61	27.12.2020 22:56:00	216,14
27.12.2020 22:57:00	14,58	27.12.2020 22:57:00	221,04
27.12.2020 22:58:00	14,61	27.12.2020 22:58:00	218,61
27.12.2020 22:59:00	14,67	27.12.2020 22:59:00	217,85
27.12.2020 23:00:00	14,64	27.12.2020 23:00:00	221,11
27.12.2020 23:01:00	14,58	27.12.2020 23:01:00	225,16
27.12.2020 23:02:00	14,55	27.12.2020 23:02:00	229,24
27.12.2020 23:03:00	14,52	27.12.2020 23:03:00	231,68
27.12.2020 23:04:00	14,45	27.12.2020 23:04:00	232,43
27.12.2020 23:05:00	14,42	27.12.2020 23:05:00	234,87
27.12.2020 23:06:00	14,36	27.12.2020 23:06:00	237,27
27.12.2020 23:07:00	14,36	27.12.2020 23:07:00	237,27
27.12.2020 23:08:00	14,36	27.12.2020 23:08:00	237,27
27.12.2020 23:09:00	14,36	27.12.2020 23:09:00	238,91
27.12.2020 23:10:00	14,36	27.12.2020 23:10:00	238,91
27.12.2020 23:11:00	14,33	27.12.2020 23:11:00	241,35
27.12.2020 23:12:00	14,27	27.12.2020 23:12:00	245,4
27.12.2020 23:13:00	14,21	27.12.2020 23:13:00	248,62
27.12.2020 23:14:00	14,14	27.12.2020 23:14:00	251,85
27.12.2020 23:15:00	14,14	27.12.2020 23:15:00	251,03
27.12.2020 23:16:00	14,14	27.12.2020 23:16:00	250,2
27.12.2020 23:17:00	14,11	27.12.2020 23:17:00	251,82
27.12.2020 23:18:00	14,11	27.12.2020 23:18:00	255,11
27.12.2020 23:19:00	14,08	27.12.2020 23:19:00	255,9
27.12.2020 23:20:00	14,08	27.12.2020 23:20:00	255,07
27.12.2020 23:21:00	14,05	27.12.2020 23:21:00	256,69
27.12.2020 23:22:00	14,08	27.12.2020 23:22:00	258,37
27.12.2020 23:23:00	14,08	27.12.2020 23:23:00	260,84
27.12.2020 23:24:00	14,05	27.12.2020 23:24:00	260,8
27.12.2020 23:25:00	14,02	27.12.2020 23:25:00	263,24
27.12.2020 23:26:00	14,02	27.12.2020 23:26:00	264,88
27.12.2020 23:27:00	13,96	27.12.2020 23:27:00	266,46
27.12.2020 23:28:00	13,96	27.12.2020 23:28:00	268,11
27.12.2020 23:29:00	13,99	27.12.2020 23:29:00	264,85
27.12.2020 23:30:00	14,02	27.12.2020 23:30:00	264,06
27.12.2020 23:31:00	13,96	27.12.2020 23:31:00	273,87
27.12.2020 23:32:00	13,86	27.12.2020 23:32:00	278,71
27.12.2020 23:33:00	13,93	27.12.2020 23:33:00	273,02
27.12.2020 23:34:00	13,96	27.12.2020 23:34:00	271,4
27.12.2020 23:35:00	13,96	27.12.2020 23:35:00	272,23
27.12.2020 23:36:00	13,96	27.12.2020 23:36:00	274,69
27.12.2020 23:37:00	13,9	27.12.2020 23:37:00	280,39
27.12.2020 23:38:00	13,8	27.12.2020 23:38:00	288,52
27.12.2020 23:39:00	13,74	27.12.2020 23:39:00	292,57
27.12.2020 23:40:00	13,77	27.12.2020 23:40:00	288,49
27.12.2020 23:41:00	13,8	27.12.2020 23:41:00	286,87
27.12.2020 23:42:00	13,86	27.12.2020 23:42:00	283,65
27.12.2020 23:43:00	13,9	27.12.2020 23:43:00	280,39
27.12.2020 23:44:00	13,96	27.12.2020 23:44:00	273,87
27.12.2020 23:45:00	14,08	27.12.2020 23:45:00	266,6
27.12.2020 23:46:00	14,14	27.12.2020 23:46:00	259,26
27.12.2020 23:47:00	14,27	27.12.2020 23:47:00	250,34
27.12.2020 23:48:00	14,39	27.12.2020 23:48:00	238,13
27.12.2020 23:49:00	14,58	27.12.2020 23:49:00	225,98
27.12.2020 23:50:00	14,73	27.12.2020 23:50:00	215,45
27.12.2020 23:51:00	14,86	27.12.2020 23:51:00	204,89
27.12.2020 23:52:00	14,98	27.12.2020 23:52:00	194,32
27.12.2020 23:53:00	15,1	27.12.2020 23:53:00	185,41
27.12.2020 23:54:00	15,22	27.12.2020 23:54:00	174,84
27.12.2020 23:55:00	15,44	27.12.2020 23:55:00	161,92
27.12.2020 23:56:00	15,65	27.12.2020 23:56:00	149,81
27.12.2020 23:57:00	15,84	27.12.2020 23:57:00	136,85
27.12.2020 23:58:00	16,14	27.12.2020 23:58:00	123,21
27.12.2020 23:59:00	17,56	27.12.2020 23:59:00	108,44
28.12.2020	18,04	28.12.2020	96,68
28.12.2020 00:01:00	18,16	28.12.2020 00:01:00	80,37
28.12.2020 00:02:00	18,16	28.12.2020 00:02:00	66,37
28.12.2020 00:03:00	18,16	28.12.2020 00:03:00	54,02
28.12.2020 00:04:00	18,19	28.12.2020 00:04:00	40,06
28.12.2020 00:05:00	18,16	28.12.2020 00:05:00	26,03
28.12.2020 00:06:00	18,1	28.12.2020 00:06:00	14,42
28.12.2020 00:07:00	17,11	28.12.2020 00:07:00	15,68
28.12.2020 00:08:00	16,81	28.12.2020 00:08:00	14,5
28.12.2020 00:09:00	16,41	28.12.2020 00:09:00	14,85
28.12.2020 00:10:00	16,08	28.12.2020 00:10:00	15,28
28.12.2020 00:11:00	15,71	28.12.2020 00:11:00	14,86
28.12.2020 00:12:00	17,92	28.12.2020 00:12:00	24,91
28.12.2020 00:13:00	18,13	28.12.2020 00:13:00	39,16
28.12.2020 00:14:00	18,16	28.12.2020 00:14:00	51,55
28.12.2020 00:15:00	18,19	28.12.2020 00:15:00	62,29
28.12.2020 00:16:00	18,19	28.12.2020 00:16:00	68,05
28.12.2020 00:17:00	18,19	28.12.2020 00:17:00	70,52
28.12.2020 00:18:00	18,19	28.12.2020 00:18:00	72,17
28.12.2020 00:19:00	18,19	28.12.2020 00:19:00	74,64
28.12.2020 00:20:00	18,19	28.12.2020 00:20:00	78,76
28.12.2020 00:21:00	18,19	28.12.2020 00:21:00	82,87
28.12.2020 00:22:00	18,22	28.12.2020 00:22:00	88,67
28.12.2020 00:23:00	18,22	28.12.2020 00:23:00	95,26
28.12.2020 00:24:00	18,19	28.12.2020 00:24:00	92,75
28.12.2020 00:25:00	18,22	28.12.2020 00:25:00	90,32
28.12.2020 00:26:00	18,22	28.12.2020 00:26:00	88,67
28.12.2020 00:27:00	18,22	28.12.2020 00:27:00	88,67
28.12.2020 00:28:00	18,22	28.12.2020 00:28:00	87,03
28.12.2020 00:29:00	18,22	28.12.2020 00:29:00	86,2
28.12.2020 00:30:00	18,25	28.12.2020 00:30:00	85,42
28.12.2020 00:31:00	18,25	28.12.2020 00:31:00	83,77
28.12.2020 00:32:00	18,28	28.12.2020 00:32:00	82,98
28.12.2020 00:33:00	18,28	28.12.2020 00:33:00	82,98
28.12.2020 00:34:00	18,28	28.12.2020 00:34:00	86,28
28.12.2020 00:35:00	18,28	28.12.2020 00:35:00	91,22
28.12.2020 00:36:00	18,28	28.12.2020 00:36:00	96,98
28.12.2020 00:37:00	18,28	28.12.2020 00:37:00	104,39
28.12.2020 00:38:00	18,28	28.12.2020 00:38:00	110,98
28.12.2020 00:39:00	17,56	28.12.2020 00:39:00	118,32
28.12.2020 00:40:00	16,53	28.12.2020 00:40:00	122,03
28.12.2020 00:41:00	16,29	28.12.2020 00:41:00	126,68
28.12.2020 00:42:00	16,23	28.12.2020 00:42:00	125,79
28.12.2020 00:43:00	16,26	28.12.2020 00:43:00	125
28.12.2020 00:44:00	16,08	28.12.2020 00:44:00	133,02
28.12.2020 00:45:00	15,9	28.12.2020 00:45:00	143,51
28.12.2020 00:46:00	15,77	28.12.2020 00:46:00	145,84
28.12.2020 00:47:00	15,77	28.12.2020 00:47:00	145,01
28.12.2020 00:48:00	15,9	28.12.2020 00:48:00	137,75
28.12.2020 00:49:00	16,2	28.12.2020 00:49:00	124,93
28.12.2020 00:50:00	17,8	28.12.2020 00:50:00	114,5
28.12.2020 00:51:00	18,16	28.12.2020 00:51:00	105,89
28.12.2020 00:52:00	18,25	28.12.2020 00:52:00	103,53
28.12.2020 00:53:00	18,25	28.12.2020 00:53:00	103,53
28.12.2020 00:54:00	18,25	28.12.2020 00:54:00	96,94
28.12.2020 00:55:00	18,25	28.12.2020 00:55:00	88,71
28.12.2020 00:56:00	18,25	28.12.2020 00:56:00	83,77
28.12.2020 00:57:00	18,25	28.12.2020 00:57:00	78,01
28.12.2020 00:58:00	18,22	28.12.2020 00:58:00	70,56
28.12.2020 00:59:00	18,22	28.12.2020 00:59:00	67,27
28.12.2020 01:00:00	18,22	28.12.2020 01:00:00	63,15
28.12.2020 01:01:00	18,22	28.12.2020 01:01:00	57,39
28.12.2020 01:02:00	18,22	28.12.2020 01:02:00	49,98
28.12.2020 01:03:00	18,22	28.12.2020 01:03:00	38,45
28.12.2020 01:04:00	18,22	28.12.2020 01:04:00	26,1
28.12.2020 01:05:00	18,22	28.12.2020 01:05:00	15,4
28.12.2020 01:06:00	17,83	28.12.2020 01:06:00	15,74
28.12.2020 01:07:00	17,65	28.12.2020 01:07:00	15,52
28.12.2020 01:08:00	17,02	28.12.2020 01:08:00	14,75
28.12.2020 01:09:00	16,41	28.12.2020 01:09:00	14,85
28.12.2020 01:10:00	16,08	28.12.2020 01:10:00	15,28
28.12.2020 01:11:00	15,74	28.12.2020 01:11:00	14,9
28.12.2020 01:12:00	18,01	28.12.2020 01:12:00	18,43
28.12.2020 01:13:00	18,19	28.12.2020 01:13:00	17,83
28.12.2020 01:14:00	18,22	28.12.2020 01:14:00	18,69
28.12.2020 01:15:00	18,22	28.12.2020 01:15:00	17,87
28.12.2020 01:16:00	18,22	28.12.2020 01:16:00	17,87
28.12.2020 01:17:00	18,22	28.12.2020 01:17:00	18,69
28.12.2020 01:18:00	18,22	28.12.2020 01:18:00	18,69
28.12.2020 01:19:00	18,22	28.12.2020 01:19:00	19,51
28.12.2020 01:20:00	18,22	28.12.2020 01:20:00	18,69
28.12.2020 01:21:00	18,22	28.12.2020 01:21:00	17,87
28.12.2020 01:22:00	18,22	28.12.2020 01:22:00	19,51
28.12.2020 01:23:00	18,22	28.12.2020 01:23:00	21,98
28.12.2020 01:24:00	18,22	28.12.2020 01:24:00	21,98
28.12.2020 01:25:00	18,22	28.12.2020 01:25:00	22,81
28.12.2020 01:26:00	18,22	28.12.2020 01:26:00	22,81
28.12.2020 01:27:00	18,22	28.12.2020 01:27:00	23,63
28.12.2020 01:28:00	18,25	28.12.2020 01:28:00	23,67
28.12.2020 01:29:00	18,22	28.12.2020 01:29:00	26,1
28.12.2020 01:30:00	18,25	28.12.2020 01:30:00	23,67
28.12.2020 01:31:00	18,25	28.12.2020 01:31:00	21,2
28.12.2020 01:32:00	18,25	28.12.2020 01:32:00	21,2
28.12.2020 01:33:00	18,25	28.12.2020 01:33:00	21,2
28.12.2020 01:34:00	18,25	28.12.2020 01:34:00	21,2
28.12.2020 01:35:00	18,25	28.12.2020 01:35:00	22,02
28.12.2020 01:36:00	18,25	28.12.2020 01:36:00	21,2
28.12.2020 01:37:00	18,22	28.12.2020 01:37:00	21,16
28.12.2020 01:38:00	18,22	28.12.2020 01:38:00	20,34
28.12.2020 01:39:00	18,25	28.12.2020 01:39:00	19,55
28.12.2020 01:40:00	18,22	28.12.2020 01:40:00	18,69
28.12.2020 01:41:00	18,25	28.12.2020 01:41:00	17,9
28.12.2020 01:42:00	18,22	28.12.2020 01:42:00	17,87
28.12.2020 01:43:00	18,22	28.12.2020 01:43:00	19,51
28.12.2020 01:44:00	18,19	28.12.2020 01:44:00	13,71
28.12.2020 01:45:00	17,68	28.12.2020 01:45:00	15,55
28.12.2020 01:46:00	17,35	28.12.2020 01:46:00	15,15
28.12.2020 01:47:00	16,9	28.12.2020 01:47:00	15,43
28.12.2020 01:48:00	16,44	28.12.2020 01:48:00	15,71
28.12.2020 01:49:00	16,08	28.12.2020 01:49:00	15,28
28.12.2020 01:50:00	17,92	28.12.2020 01:50:00	21,61
28.12.2020 01:51:00	18,19	28.12.2020 01:51:00	36,77
28.12.2020 01:52:00	18,22	28.12.2020 01:52:00	50,8
28.12.2020 01:53:00	18,25	28.12.2020 01:53:00	60,72
28.12.2020 01:54:00	18,25	28.12.2020 01:54:00	65,66
28.12.2020 01:55:00	18,25	28.12.2020 01:55:00	69,77
28.12.2020 01:56:00	18,25	28.12.2020 01:56:00	78,01
28.12.2020 01:57:00	18,25	28.12.2020 01:57:00	83,77
28.12.2020 01:58:00	18,25	28.12.2020 01:58:00	88,71
28.12.2020 01:59:00	18,25	28.12.2020 01:59:00	95,3
28.12.2020 02:00:00	18,22	28.12.2020 02:00:00	105,14
28.12.2020 02:01:00	18,22	28.12.2020 02:01:00	112,55
28.12.2020 02:02:00	17,59	28.12.2020 02:02:00	120,83
28.12.2020 02:03:00	16,5	28.12.2020 02:03:00	128,58
28.12.2020 02:04:00	16,08	28.12.2020 02:04:00	141,25
28.12.2020 02:05:00	15,87	28.12.2020 02:05:00	152,53
28.12.2020 02:06:00	15,65	28.12.2020 02:06:00	162,16
28.12.2020 02:07:00	15,44	28.12.2020 02:07:00	171,79
28.12.2020 02:08:00	15,19	28.12.2020 02:08:00	180,57
28.12.2020 02:09:00	15,04	28.12.2020 02:09:00	190,28
28.12.2020 02:10:00	14,92	28.12.2020 02:10:00	199,19
28.12.2020 02:11:00	14,76	28.12.2020 02:11:00	205,61
28.12.2020 02:12:00	14,64	28.12.2020 02:12:00	215,35
28.12.2020 02:13:00	14,49	28.12.2020 02:13:00	225,06
28.12.2020 02:14:00	14,36	28.12.2020 02:14:00	231,51
28.12.2020 02:15:00	14,24	28.12.2020 02:15:00	240,43
28.12.2020 02:16:00	14,14	28.12.2020 02:16:00	249,38
28.12.2020 02:17:00	14,08	28.12.2020 02:17:00	257,54
28.12.2020 02:18:00	13,99	28.12.2020 02:18:00	260,74
28.12.2020 02:19:00	14,05	28.12.2020 02:19:00	257,51
28.12.2020 02:20:00	14,08	28.12.2020 02:20:00	254,25
28.12.2020 02:21:00	14,11	28.12.2020 02:21:00	250,17
28.12.2020 02:22:00	14,14	28.12.2020 02:22:00	249,38
28.12.2020 02:23:00	14,14	28.12.2020 02:23:00	247,73
28.12.2020 02:24:00	14,18	28.12.2020 02:24:00	246,12
28.12.2020 02:25:00	14,18	28.12.2020 02:25:00	246,94
28.12.2020 02:26:00	14,18	28.12.2020 02:26:00	246,94
28.12.2020 02:27:00	14,18	28.12.2020 02:27:00	247,77
28.12.2020 02:28:00	14,21	28.12.2020 02:28:00	247,8
28.12.2020 02:29:00	14,21	28.12.2020 02:29:00	247,8
28.12.2020 02:30:00	14,21	28.12.2020 02:30:00	246,98
28.12.2020 02:31:00	14,21	28.12.2020 02:31:00	247,8
28.12.2020 02:32:00	14,21	28.12.2020 02:32:00	247,8
28.12.2020 02:33:00	14,21	28.12.2020 02:33:00	247,8
28.12.2020 02:34:00	14,21	28.12.2020 02:34:00	248,62
28.12.2020 02:35:00	14,21	28.12.2020 02:35:00	247,8
28.12.2020 02:36:00	14,21	28.12.2020 02:36:00	249,45
28.12.2020 02:37:00	14,24	28.12.2020 02:37:00	249,48
28.12.2020 02:38:00	14,24	28.12.2020 02:38:00	248,66
28.12.2020 02:39:00	14,24	28.12.2020 02:39:00	248,66
28.12.2020 02:40:00	14,24	28.12.2020 02:40:00	247,83
28.12.2020 02:41:00	14,24	28.12.2020 02:41:00	246,19
28.12.2020 02:42:00	14,27	28.12.2020 02:42:00	245,4
28.12.2020 02:43:00	14,27	28.12.2020 02:43:00	243,75
28.12.2020 02:44:00	14,27	28.12.2020 02:44:00	244,58
28.12.2020 02:45:00	14,27	28.12.2020 02:45:00	244,58
28.12.2020 02:46:00	14,24	28.12.2020 02:46:00	244,54
28.12.2020 02:47:00	14,24	28.12.2020 02:47:00	248,66
28.12.2020 02:48:00	14,21	28.12.2020 02:48:00	250,27
28.12.2020 02:49:00	14,24	28.12.2020 02:49:00	245,36
28.12.2020 02:50:00	14,33	28.12.2020 02:50:00	241,35
28.12.2020 02:51:00	14,39	28.12.2020 02:51:00	235,66
28.12.2020 02:52:00	14,42	28.12.2020 02:52:00	234,04
28.12.2020 02:53:00	14,45	28.12.2020 02:53:00	233,25
28.12.2020 02:54:00	14,45	28.12.2020 02:54:00	232,43
28.12.2020 02:55:00	14,49	28.12.2020 02:55:00	230,82
28.12.2020 02:56:00	14,52	28.12.2020 02:56:00	227,56
28.12.2020 02:57:00	14,55	28.12.2020 02:57:00	226,77
28.12.2020 02:58:00	14,58	28.12.2020 02:58:00	222,69
28.12.2020 02:59:00	14,64	28.12.2020 02:59:00	217,82
28.12.2020 03:00:00	14,7	28.12.2020 03:00:00	213,77
28.12.2020 03:01:00	14,76	28.12.2020 03:01:00	208,9
28.12.2020 03:02:00	14,86	28.12.2020 03:02:00	203,24
28.12.2020 03:03:00	14,95	28.12.2020 03:03:00	197,58
28.12.2020 03:04:00	15,1	28.12.2020 03:04:00	193,64
28.12.2020 03:05:00	15,22	28.12.2020 03:05:00	188,01
28.12.2020 03:06:00	15,35	28.12.2020 03:06:00	182,39
28.12.2020 03:07:00	15,47	28.12.2020 03:07:00	175,12
28.12.2020 03:08:00	15,56	28.12.2020 03:08:00	165,35
28.12.2020 03:09:00	15,8	28.12.2020 03:09:00	155,75
28.12.2020 03:10:00	16,05	28.12.2020 03:10:00	145,33
28.12.2020 03:11:00	16,2	28.12.2020 03:11:00	136,45
28.12.2020 03:12:00	16,41	28.12.2020 03:12:00	124,35
28.12.2020 03:13:00	18,04	28.12.2020 03:13:00	112,33
28.12.2020 03:14:00	18,22	28.12.2020 03:14:00	104,32
28.12.2020 03:15:00	18,28	28.12.2020 03:15:00	94,51
28.12.2020 03:16:00	18,28	28.12.2020 03:16:00	82,16
28.12.2020 03:17:00	18,28	28.12.2020 03:17:00	72,28
28.12.2020 03:18:00	18,28	28.12.2020 03:18:00	62,4
28.12.2020 03:19:00	18,28	28.12.2020 03:19:00	50,05
28.12.2020 03:20:00	18,28	28.12.2020 03:20:00	36,88
28.12.2020 03:21:00	18,28	28.12.2020 03:21:00	27
28.12.2020 03:22:00	18,28	28.12.2020 03:22:00	16,29
28.12.2020 03:23:00	17,71	28.12.2020 03:23:00	14,77
28.12.2020 03:24:00	17,2	28.12.2020 03:24:00	14,97
28.12.2020 03:25:00	16,59	28.12.2020 03:25:00	15,89
28.12.2020 03:26:00	16,23	28.12.2020 03:26:00	14,64
28.12.2020 03:27:00	15,87	28.12.2020 03:27:00	15,04
28.12.2020 03:28:00	15,44	28.12.2020 03:28:00	15,37
28.12.2020 03:29:00	17,8	28.12.2020 03:29:00	17,35
28.12.2020 03:30:00	18,19	28.12.2020 03:30:00	26,89
28.12.2020 03:31:00	18,28	28.12.2020 03:31:00	34,41
28.12.2020 03:32:00	18,28	28.12.2020 03:32:00	43,47
28.12.2020 03:33:00	18,28	28.12.2020 03:33:00	52,52
28.12.2020 03:34:00	18,28	28.12.2020 03:34:00	59,93
28.12.2020 03:35:00	18,28	28.12.2020 03:35:00	67,34
28.12.2020 03:36:00	18,28	28.12.2020 03:36:00	75,58
28.12.2020 03:37:00	18,28	28.12.2020 03:37:00	83,81
28.12.2020 03:38:00	18,28	28.12.2020 03:38:00	90,39
28.12.2020 03:39:00	18,31	28.12.2020 03:39:00	97,84
28.12.2020 03:40:00	18,31	28.12.2020 03:40:00	102,78
28.12.2020 03:41:00	18,31	28.12.2020 03:41:00	99,49
28.12.2020 03:42:00	18,31	28.12.2020 03:42:00	100,31
28.12.2020 03:43:00	18,31	28.12.2020 03:43:00	97,84
28.12.2020 03:44:00	18,31	28.12.2020 03:44:00	95,37
28.12.2020 03:45:00	18,31	28.12.2020 03:45:00	95,37
28.12.2020 03:46:00	18,31	28.12.2020 03:46:00	96,19
28.12.2020 03:47:00	18,31	28.12.2020 03:47:00	97,84
28.12.2020 03:48:00	18,31	28.12.2020 03:48:00	97,02
28.12.2020 03:49:00	18,31	28.12.2020 03:49:00	96,19
28.12.2020 03:50:00	18,31	28.12.2020 03:50:00	96,19
28.12.2020 03:51:00	18,31	28.12.2020 03:51:00	96,19
28.12.2020 03:52:00	18,31	28.12.2020 03:52:00	97,02
28.12.2020 03:53:00	18,31	28.12.2020 03:53:00	100,31
28.12.2020 03:54:00	18,31	28.12.2020 03:54:00	99,49
28.12.2020 03:55:00	18,31	28.12.2020 03:55:00	99,49
28.12.2020 03:56:00	18,31	28.12.2020 03:56:00	99,49
28.12.2020 03:57:00	18,31	28.12.2020 03:57:00	100,31
28.12.2020 03:58:00	18,31	28.12.2020 03:58:00	100,31
28.12.2020 03:59:00	18,31	28.12.2020 03:59:00	101,96
28.12.2020 04:00:00	18,31	28.12.2020 04:00:00	101,96
28.12.2020 04:01:00	18,31	28.12.2020 04:01:00	101,96
28.12.2020 04:02:00	18,31	28.12.2020 04:02:00	100,31
28.12.2020 04:03:00	18,31	28.12.2020 04:03:00	98,66
28.12.2020 04:04:00	18,31	28.12.2020 04:04:00	98,66
28.12.2020 04:05:00	18,31	28.12.2020 04:05:00	97,84
28.12.2020 04:06:00	18,31	28.12.2020 04:06:00	97,02
28.12.2020 04:07:00	18,31	28.12.2020 04:07:00	95,37
28.12.2020 04:08:00	18,31	28.12.2020 04:08:00	94,55
28.12.2020 04:09:00	18,31	28.12.2020 04:09:00	94,55
28.12.2020 04:10:00	18,31	28.12.2020 04:10:00	95,37
28.12.2020 04:11:00	18,31	28.12.2020 04:11:00	92,9
28.12.2020 04:12:00	18,31	28.12.2020 04:12:00	86,32
28.12.2020 04:13:00	18,31	28.12.2020 04:13:00	79,73
28.12.2020 04:14:00	18,31	28.12.2020 04:14:00	73,14
28.12.2020 04:15:00	18,31	28.12.2020 04:15:00	64,91
28.12.2020 04:16:00	18,31	28.12.2020 04:16:00	59,97
28.12.2020 04:17:00	18,31	28.12.2020 04:17:00	53,38
28.12.2020 04:18:00	18,31	28.12.2020 04:18:00	49,27
28.12.2020 04:19:00	18,31	28.12.2020 04:19:00	42,68
28.12.2020 04:20:00	18,31	28.12.2020 04:20:00	38,56
