X	Temp(°C)	X	Depth(m)
19.12.2020 12:38:00	19,89	19.12.2020 12:38:00	16,73
19.12.2020 12:40:00	19,89	19.12.2020 12:40:00	16,73
19.12.2020 12:42:00	19,86	19.12.2020 12:42:00	17,55
19.12.2020 12:44:00	19,86	19.12.2020 12:44:00	17,55
19.12.2020 12:46:00	19,86	19.12.2020 12:46:00	16,72
19.12.2020 12:48:00	19,83	19.12.2020 12:48:00	17,55
19.12.2020 12:50:00	19,83	19.12.2020 12:50:00	17,55
19.12.2020 12:52:00	19,83	19.12.2020 12:52:00	17,55
19.12.2020 12:54:00	19,83	19.12.2020 12:54:00	17,55
19.12.2020 12:56:00	19,83	19.12.2020 12:56:00	16,71
19.12.2020 12:58:00	19,8	19.12.2020 12:58:00	17,54
19.12.2020 13:00:00	19,8	19.12.2020 13:00:00	17,54
19.12.2020 13:02:00	19,8	19.12.2020 13:02:00	17,54
19.12.2020 13:04:00	19,8	19.12.2020 13:04:00	17,54
19.12.2020 13:06:00	19,77	19.12.2020 13:06:00	17,53
19.12.2020 13:08:00	19,77	19.12.2020 13:08:00	17,53
19.12.2020 13:10:00	19,77	19.12.2020 13:10:00	17,53
19.12.2020 13:12:00	19,77	19.12.2020 13:12:00	17,53
19.12.2020 13:14:00	19,77	19.12.2020 13:14:00	17,53
19.12.2020 13:16:00	19,77	19.12.2020 13:16:00	17,53
19.12.2020 13:18:00	19,8	19.12.2020 13:18:00	17,54
19.12.2020 13:20:00	19,83	19.12.2020 13:20:00	17,55
19.12.2020 13:22:00	19,89	19.12.2020 13:22:00	17,56
19.12.2020 13:24:00	19,92	19.12.2020 13:24:00	17,56
19.12.2020 13:26:00	19,98	19.12.2020 13:26:00	17,58
19.12.2020 13:28:00	20,04	19.12.2020 13:28:00	18,42
19.12.2020 13:30:00	20,1	19.12.2020 13:30:00	18,43
19.12.2020 13:32:00	20,12	19.12.2020 13:32:00	17,6
19.12.2020 13:34:00	20,15	19.12.2020 13:34:00	18,44
19.12.2020 13:36:00	20,15	19.12.2020 13:36:00	18,44
19.12.2020 13:38:00	20,15	19.12.2020 13:38:00	17,61
19.12.2020 13:40:00	20,15	19.12.2020 13:40:00	17,61
19.12.2020 13:42:00	20,15	19.12.2020 13:42:00	17,61
19.12.2020 13:44:00	20,15	19.12.2020 13:44:00	16,78
19.12.2020 13:46:00	20,15	19.12.2020 13:46:00	17,61
19.12.2020 13:48:00	20,15	19.12.2020 13:48:00	17,61
19.12.2020 13:50:00	20,27	19.12.2020 13:50:00	17,64
19.12.2020 13:52:00	20,54	19.12.2020 13:52:00	18,52
19.12.2020 13:54:00	20,74	19.12.2020 13:54:00	18,57

