X	Temp(°C)	X	Depth(m)
20.12.2020 19:40:00	0	20.12.2020 19:40:00	272,93
20.12.2020 19:41:00	0	20.12.2020 19:41:00	261,88
20.12.2020 19:42:00	0	20.12.2020 19:42:00	245,72
20.12.2020 19:43:00	0	20.12.2020 19:43:00	232,96
20.12.2020 19:44:00	0	20.12.2020 19:44:00	218,49
20.12.2020 19:45:00	0	20.12.2020 19:45:00	202,32
20.12.2020 19:46:00	0	20.12.2020 19:46:00	185,29
20.12.2020 19:47:00	0	20.12.2020 19:47:00	169,96
20.12.2020 19:48:00	0	20.12.2020 19:48:00	151,22
20.12.2020 19:49:00	0	20.12.2020 19:49:00	135,89
20.12.2020 19:50:00	0	20.12.2020 19:50:00	125,66
20.12.2020 19:51:00	0	20.12.2020 19:51:00	114,58
20.12.2020 19:52:00	0	20.12.2020 19:52:00	100,08
20.12.2020 19:53:00	0	20.12.2020 19:53:00	83,02
20.12.2020 19:54:00	0	20.12.2020 19:54:00	70,23
20.12.2020 19:55:00	0	20.12.2020 19:55:00	53,16
20.12.2020 19:56:00	0	20.12.2020 19:56:00	36,08
20.12.2020 19:57:00	0	20.12.2020 19:57:00	19,86
20.12.2020 19:58:00	0	20.12.2020 19:58:00	5,47
20.12.2020 19:59:00	0	20.12.2020 19:59:00	-3,07
20.12.2020 20:00:00	0	20.12.2020 20:00:00	-3,07
20.12.2020 20:01:00	0	20.12.2020 20:01:00	-3,07
20.12.2020 20:02:00	0	20.12.2020 20:02:00	-3,93
20.12.2020 20:03:00	0	20.12.2020 20:03:00	-3,93
20.12.2020 20:04:00	0	20.12.2020 20:04:00	-3,93
20.12.2020 20:05:00	0	20.12.2020 20:05:00	-3,93
20.12.2020 20:06:00	0	20.12.2020 20:06:00	-3,93
20.12.2020 20:07:00	0	20.12.2020 20:07:00	-3,93
20.12.2020 20:08:00	0	20.12.2020 20:08:00	14,73
20.12.2020 20:09:00	0	20.12.2020 20:09:00	27,54
20.12.2020 20:10:00	0	20.12.2020 20:10:00	44,62
20.12.2020 20:11:00	0	20.12.2020 20:11:00	58,28
20.12.2020 20:12:00	0	20.12.2020 20:12:00	69,37
20.12.2020 20:13:00	0	20.12.2020 20:13:00	78,76
20.12.2020 20:14:00	0	20.12.2020 20:14:00	89
20.12.2020 20:15:00	0	20.12.2020 20:15:00	100,94
20.12.2020 20:16:00	0	20.12.2020 20:16:00	111,17
20.12.2020 20:17:00	0	20.12.2020 20:17:00	115,43
20.12.2020 20:18:00	0	20.12.2020 20:18:00	122,25
20.12.2020 20:19:00	0	20.12.2020 20:19:00	128,22
20.12.2020 20:20:00	0	20.12.2020 20:20:00	133,33
20.12.2020 20:21:00	0	20.12.2020 20:21:00	125,66
20.12.2020 20:22:00	0	20.12.2020 20:22:00	118,84
20.12.2020 20:23:00	0	20.12.2020 20:23:00	110,32
20.12.2020 20:24:00	0	20.12.2020 20:24:00	104,35
20.12.2020 20:25:00	0	20.12.2020 20:25:00	104,35
20.12.2020 20:26:00	0	20.12.2020 20:26:00	109,46
20.12.2020 20:27:00	0	20.12.2020 20:27:00	112,87
20.12.2020 20:28:00	0	20.12.2020 20:28:00	113,73
20.12.2020 20:29:00	0	20.12.2020 20:29:00	114,58
20.12.2020 20:30:00	0	20.12.2020 20:30:00	123,95
20.12.2020 20:31:00	0	20.12.2020 20:31:00	126,51
20.12.2020 20:32:00	0	20.12.2020 20:32:00	127,36
20.12.2020 20:33:00	0	20.12.2020 20:33:00	131,63
20.12.2020 20:34:00	0	20.12.2020 20:34:00	135,89
20.12.2020 20:35:00	0	20.12.2020 20:35:00	139,3
20.12.2020 20:36:00	0	20.12.2020 20:36:00	145,26
20.12.2020 20:37:00	0	20.12.2020 20:37:00	141
20.12.2020 20:38:00	0	20.12.2020 20:38:00	132,48
20.12.2020 20:39:00	0	20.12.2020 20:39:00	124,81
20.12.2020 20:40:00	0	20.12.2020 20:40:00	121,4
20.12.2020 20:41:00	0	20.12.2020 20:41:00	119,69
20.12.2020 20:42:00	0	20.12.2020 20:42:00	127,36
20.12.2020 20:43:00	0	20.12.2020 20:43:00	130,77
20.12.2020 20:44:00	0	20.12.2020 20:44:00	132,48
20.12.2020 20:45:00	0	20.12.2020 20:45:00	127,36
20.12.2020 20:46:00	0	20.12.2020 20:46:00	119,69
20.12.2020 20:47:00	0	20.12.2020 20:47:00	120,55
20.12.2020 20:48:00	0	20.12.2020 20:48:00	122,25
20.12.2020 20:49:00	0	20.12.2020 20:49:00	118,84
20.12.2020 20:50:00	0	20.12.2020 20:50:00	111,17
20.12.2020 20:51:00	0	20.12.2020 20:51:00	104,35
20.12.2020 20:52:00	0	20.12.2020 20:52:00	102,64
20.12.2020 20:53:00	0	20.12.2020 20:53:00	102,64
20.12.2020 20:54:00	0	20.12.2020 20:54:00	108,61
20.12.2020 20:55:00	0	20.12.2020 20:55:00	108,61
20.12.2020 20:56:00	0	20.12.2020 20:56:00	105,2
20.12.2020 20:57:00	0	20.12.2020 20:57:00	94,11
20.12.2020 20:58:00	0	20.12.2020 20:58:00	78,76
20.12.2020 20:59:00	0	20.12.2020 20:59:00	59,99
20.12.2020 21:00:00	0	20.12.2020 21:00:00	43,77
20.12.2020 21:01:00	0	20.12.2020 21:01:00	29,25
20.12.2020 21:02:00	0	20.12.2020 21:02:00	17,29
20.12.2020 21:03:00	0	20.12.2020 21:03:00	6,33
20.12.2020 21:04:00	0	20.12.2020 21:04:00	-2,22
20.12.2020 21:05:00	0	20.12.2020 21:05:00	-3,07
20.12.2020 21:06:00	0	20.12.2020 21:06:00	-3,93
20.12.2020 21:07:00	0	20.12.2020 21:07:00	-3,93
20.12.2020 21:08:00	0	20.12.2020 21:08:00	-3,93
20.12.2020 21:09:00	0	20.12.2020 21:09:00	-1,36
20.12.2020 21:10:00	0	20.12.2020 21:10:00	13,88
20.12.2020 21:11:00	0	20.12.2020 21:11:00	14,73
20.12.2020 21:12:00	0	20.12.2020 21:12:00	10,46
20.12.2020 21:13:00	0	20.12.2020 21:13:00	11,31
20.12.2020 21:14:00	0	20.12.2020 21:14:00	10,46
20.12.2020 21:15:00	0	20.12.2020 21:15:00	13,02
20.12.2020 21:16:00	0	20.12.2020 21:16:00	11,31
20.12.2020 21:17:00	0	20.12.2020 21:17:00	12,17
20.12.2020 21:18:00	0	20.12.2020 21:18:00	11,31
20.12.2020 21:19:00	0	20.12.2020 21:19:00	12,17
20.12.2020 21:20:00	0	20.12.2020 21:20:00	12,17
20.12.2020 21:21:00	0	20.12.2020 21:21:00	14,73
20.12.2020 21:22:00	0	20.12.2020 21:22:00	14,73
20.12.2020 21:23:00	0	20.12.2020 21:23:00	8,75
20.12.2020 21:24:00	0	20.12.2020 21:24:00	7,9
20.12.2020 21:25:00	0	20.12.2020 21:25:00	9,61
20.12.2020 21:26:00	0	20.12.2020 21:26:00	7,18
20.12.2020 21:27:00	0	20.12.2020 21:27:00	5,47
20.12.2020 21:28:00	0	20.12.2020 21:28:00	7,9
20.12.2020 21:29:00	0	20.12.2020 21:29:00	5,47
20.12.2020 21:30:00	0	20.12.2020 21:30:00	7,9
20.12.2020 21:31:00	0	20.12.2020 21:31:00	8,75
20.12.2020 21:32:00	0	20.12.2020 21:32:00	8,75
20.12.2020 21:33:00	0	20.12.2020 21:33:00	10,46
20.12.2020 21:34:00	0	20.12.2020 21:34:00	7,9
20.12.2020 21:35:00	0	20.12.2020 21:35:00	10,46
20.12.2020 21:36:00	0	20.12.2020 21:36:00	10,46
20.12.2020 21:37:00	0	20.12.2020 21:37:00	9,61
20.12.2020 21:38:00	0	20.12.2020 21:38:00	11,31
20.12.2020 21:39:00	0	20.12.2020 21:39:00	13,02
20.12.2020 21:40:00	0	20.12.2020 21:40:00	11,31
20.12.2020 21:41:00	0	20.12.2020 21:41:00	6,33
20.12.2020 21:42:00	0	20.12.2020 21:42:00	-2,22
20.12.2020 21:43:00	0	20.12.2020 21:43:00	-3,07
20.12.2020 21:44:00	0	20.12.2020 21:44:00	-3,93
20.12.2020 21:45:00	0	20.12.2020 21:45:00	-3,07
20.12.2020 21:46:00	0	20.12.2020 21:46:00	-3,93
20.12.2020 21:47:00	0	20.12.2020 21:47:00	-3,93
20.12.2020 21:48:00	0	20.12.2020 21:48:00	0,35
20.12.2020 21:49:00	0	20.12.2020 21:49:00	13,02
20.12.2020 21:50:00	0	20.12.2020 21:50:00	30,11
20.12.2020 21:51:00	0	20.12.2020 21:51:00	36,94
20.12.2020 21:52:00	0	20.12.2020 21:52:00	42,06
20.12.2020 21:53:00	0	20.12.2020 21:53:00	46,33
20.12.2020 21:54:00	0	20.12.2020 21:54:00	54,87
20.12.2020 21:55:00	0	20.12.2020 21:55:00	67,67
20.12.2020 21:56:00	0	20.12.2020 21:56:00	81,32
20.12.2020 21:57:00	0	20.12.2020 21:57:00	93,26
20.12.2020 21:58:00	0	20.12.2020 21:58:00	102,64
20.12.2020 21:59:00	0	20.12.2020 21:59:00	111,17
20.12.2020 22:00:00	0	20.12.2020 22:00:00	121,4
20.12.2020 22:01:00	0	20.12.2020 22:01:00	134,18
20.12.2020 22:02:00	0	20.12.2020 22:02:00	150,37
20.12.2020 22:03:00	0	20.12.2020 22:03:00	161,45
20.12.2020 22:04:00	0	20.12.2020 22:04:00	174,22
20.12.2020 22:05:00	0	20.12.2020 22:05:00	186,14
20.12.2020 22:06:00	0	20.12.2020 22:06:00	196,36
20.12.2020 22:07:00	0	20.12.2020 22:07:00	204,02
20.12.2020 22:08:00	0	20.12.2020 22:08:00	213,38
20.12.2020 22:09:00	0	20.12.2020 22:09:00	223,6
20.12.2020 22:10:00	0	20.12.2020 22:10:00	230,4
20.12.2020 22:11:00	0	20.12.2020 22:11:00	236,36
20.12.2020 22:12:00	0	20.12.2020 22:12:00	243,17
20.12.2020 22:13:00	0	20.12.2020 22:13:00	248,27
20.12.2020 22:14:00	0	20.12.2020 22:14:00	253,37
20.12.2020 22:15:00	0	20.12.2020 22:15:00	256,78
20.12.2020 22:16:00	0	20.12.2020 22:16:00	261,88
20.12.2020 22:17:00	0	20.12.2020 22:17:00	266,13
20.12.2020 22:18:00	0	20.12.2020 22:18:00	265,28
20.12.2020 22:19:00	0	20.12.2020 22:19:00	265,28
20.12.2020 22:20:00	0	20.12.2020 22:20:00	266,98
20.12.2020 22:21:00	0	20.12.2020 22:21:00	265,28
20.12.2020 22:22:00	0	20.12.2020 22:22:00	255,92
20.12.2020 22:23:00	0	20.12.2020 22:23:00	246,57
20.12.2020 22:24:00	0	20.12.2020 22:24:00	243,17
20.12.2020 22:25:00	0	20.12.2020 22:25:00	244,87
20.12.2020 22:26:00	0	20.12.2020 22:26:00	248,27
20.12.2020 22:27:00	0	20.12.2020 22:27:00	245,72
20.12.2020 22:28:00	0	20.12.2020 22:28:00	244,87
20.12.2020 22:29:00	0	20.12.2020 22:29:00	244,87
20.12.2020 22:30:00	0	20.12.2020 22:30:00	246,57
20.12.2020 22:31:00	0	20.12.2020 22:31:00	254,22
20.12.2020 22:32:00	0	20.12.2020 22:32:00	265,28
20.12.2020 22:33:00	0	20.12.2020 22:33:00	280,59
20.12.2020 22:34:00	0	20.12.2020 22:34:00	296,74
20.12.2020 22:35:00	0	20.12.2020 22:35:00	312,04
20.12.2020 22:36:00	0	20.12.2020 22:36:00	325,64
20.12.2020 22:37:00	0	20.12.2020 22:37:00	339,23
20.12.2020 22:38:00	0	20.12.2020 22:38:00	351,98
20.12.2020 22:39:00	0	20.12.2020 22:39:00	355,38
20.12.2020 22:40:00	0	20.12.2020 22:40:00	349,43
20.12.2020 22:41:00	0	20.12.2020 22:41:00	341,78
20.12.2020 22:42:00	0	20.12.2020 22:42:00	330,74
20.12.2020 22:43:00	0	20.12.2020 22:43:00	318,84
20.12.2020 22:44:00	0	20.12.2020 22:44:00	307,79
20.12.2020 22:45:00	0	20.12.2020 22:45:00	300,14
20.12.2020 22:46:00	0	20.12.2020 22:46:00	290,79
20.12.2020 22:47:00	0	20.12.2020 22:47:00	284,84
20.12.2020 22:48:00	0	20.12.2020 22:48:00	287,39
20.12.2020 22:49:00	0	20.12.2020 22:49:00	287,39
20.12.2020 22:50:00	0	20.12.2020 22:50:00	289,94
20.12.2020 22:51:00	0	20.12.2020 22:51:00	293,34
20.12.2020 22:52:00	0	20.12.2020 22:52:00	278,89
20.12.2020 22:53:00	0	20.12.2020 22:53:00	261,88
20.12.2020 22:54:00	0	20.12.2020 22:54:00	243,17
20.12.2020 22:55:00	0	20.12.2020 22:55:00	227,85
20.12.2020 22:56:00	0	20.12.2020 22:56:00	219,34
20.12.2020 22:57:00	0	20.12.2020 22:57:00	213,38
20.12.2020 22:58:00	0	20.12.2020 22:58:00	204,02
20.12.2020 22:59:00	0	20.12.2020 22:59:00	188,7
20.12.2020 23:00:00	0	20.12.2020 23:00:00	175,07
20.12.2020 23:01:00	0	20.12.2020 23:01:00	162,3
20.12.2020 23:02:00	0	20.12.2020 23:02:00	151,22
20.12.2020 23:03:00	0	20.12.2020 23:03:00	138,44
20.12.2020 23:04:00	0	20.12.2020 23:04:00	128,22
20.12.2020 23:05:00	0	20.12.2020 23:05:00	118,84
20.12.2020 23:06:00	0	20.12.2020 23:06:00	111,17
20.12.2020 23:07:00	0	20.12.2020 23:07:00	102,64
20.12.2020 23:08:00	0	20.12.2020 23:08:00	94,97
20.12.2020 23:09:00	0	20.12.2020 23:09:00	84,73
20.12.2020 23:10:00	0	20.12.2020 23:10:00	77,91
20.12.2020 23:11:00	0	20.12.2020 23:11:00	71,08
20.12.2020 23:12:00	0	20.12.2020 23:12:00	65,96
20.12.2020 23:13:00	0	20.12.2020 23:13:00	63,4
20.12.2020 23:14:00	0	20.12.2020 23:14:00	60,84
20.12.2020 23:15:00	0	20.12.2020 23:15:00	55,72
20.12.2020 23:16:00	0	20.12.2020 23:16:00	49,74
20.12.2020 23:17:00	0	20.12.2020 23:17:00	43,77
20.12.2020 23:18:00	0	20.12.2020 23:18:00	37,79
20.12.2020 23:19:00	0	20.12.2020 23:19:00	29,25
20.12.2020 23:20:00	0	20.12.2020 23:20:00	19
20.12.2020 23:21:00	0	20.12.2020 23:21:00	11,31
20.12.2020 23:22:00	0	20.12.2020 23:22:00	6,33
20.12.2020 23:23:00	0	20.12.2020 23:23:00	0,35
20.12.2020 23:24:00	0	20.12.2020 23:24:00	-3,07
20.12.2020 23:25:00	0	20.12.2020 23:25:00	-4,78
20.12.2020 23:26:00	0	20.12.2020 23:26:00	-4,78
20.12.2020 23:27:00	0	20.12.2020 23:27:00	-4,78
20.12.2020 23:28:00	0	20.12.2020 23:28:00	-4,78
20.12.2020 23:29:00	0	20.12.2020 23:29:00	5,47
20.12.2020 23:30:00	0	20.12.2020 23:30:00	21,57
20.12.2020 23:31:00	0	20.12.2020 23:31:00	29,25
20.12.2020 23:32:00	0	20.12.2020 23:32:00	33,52
20.12.2020 23:33:00	0	20.12.2020 23:33:00	36,08
20.12.2020 23:34:00	0	20.12.2020 23:34:00	42,92
20.12.2020 23:35:00	0	20.12.2020 23:35:00	50,6
20.12.2020 23:36:00	0	20.12.2020 23:36:00	57,43
20.12.2020 23:37:00	0	20.12.2020 23:37:00	63,4
20.12.2020 23:38:00	0	20.12.2020 23:38:00	67,67
20.12.2020 23:39:00	0	20.12.2020 23:39:00	76,2
20.12.2020 23:40:00	0	20.12.2020 23:40:00	86,44
20.12.2020 23:41:00	0	20.12.2020 23:41:00	100,94
20.12.2020 23:42:00	0	20.12.2020 23:42:00	115,43
20.12.2020 23:43:00	0	20.12.2020 23:43:00	118,84
20.12.2020 23:44:00	0	20.12.2020 23:44:00	116,28
20.12.2020 23:45:00	0	20.12.2020 23:45:00	115,43
20.12.2020 23:46:00	0	20.12.2020 23:46:00	116,28
20.12.2020 23:47:00	0	20.12.2020 23:47:00	117,14
20.12.2020 23:48:00	0	20.12.2020 23:48:00	117,99
20.12.2020 23:49:00	0	20.12.2020 23:49:00	117,99
20.12.2020 23:50:00	0	20.12.2020 23:50:00	116,28
20.12.2020 23:51:00	0	20.12.2020 23:51:00	114,58
20.12.2020 23:52:00	0	20.12.2020 23:52:00	112,87
20.12.2020 23:53:00	0	20.12.2020 23:53:00	110,32
20.12.2020 23:54:00	0	20.12.2020 23:54:00	107,76
20.12.2020 23:55:00	0	20.12.2020 23:55:00	106,9
20.12.2020 23:56:00	0	20.12.2020 23:56:00	106,9
20.12.2020 23:57:00	0	20.12.2020 23:57:00	106,9
20.12.2020 23:58:00	0	20.12.2020 23:58:00	106,05
20.12.2020 23:59:00	0	20.12.2020 23:59:00	104,35
21.12.2020	0	21.12.2020	103,49
21.12.2020 00:01:00	0	21.12.2020 00:01:00	105,2
21.12.2020 00:02:00	0	21.12.2020 00:02:00	105,2
21.12.2020 00:03:00	0	21.12.2020 00:03:00	108,61
21.12.2020 00:04:00	0	21.12.2020 00:04:00	113,73
21.12.2020 00:05:00	0	21.12.2020 00:05:00	116,28
21.12.2020 00:06:00	0	21.12.2020 00:06:00	120,55
21.12.2020 00:07:00	0	21.12.2020 00:07:00	121,4
21.12.2020 00:08:00	0	21.12.2020 00:08:00	123,95
21.12.2020 00:09:00	0	21.12.2020 00:09:00	123,95
21.12.2020 00:10:00	0	21.12.2020 00:10:00	120,55
21.12.2020 00:11:00	0	21.12.2020 00:11:00	121,4
21.12.2020 00:12:00	0	21.12.2020 00:12:00	121,4
21.12.2020 00:13:00	0	21.12.2020 00:13:00	123,95
21.12.2020 00:14:00	0	21.12.2020 00:14:00	122,25
21.12.2020 00:15:00	0	21.12.2020 00:15:00	114,58
21.12.2020 00:16:00	0	21.12.2020 00:16:00	106,05
21.12.2020 00:17:00	0	21.12.2020 00:17:00	96,67
21.12.2020 00:18:00	0	21.12.2020 00:18:00	90,7
21.12.2020 00:19:00	0	21.12.2020 00:19:00	80,47
21.12.2020 00:20:00	0	21.12.2020 00:20:00	70,23
21.12.2020 00:21:00	0	21.12.2020 00:21:00	59,13
21.12.2020 00:22:00	0	21.12.2020 00:22:00	45,48
21.12.2020 00:23:00	0	21.12.2020 00:23:00	30,96
21.12.2020 00:24:00	0	21.12.2020 00:24:00	22,42
21.12.2020 00:25:00	0	21.12.2020 00:25:00	15,59
21.12.2020 00:26:00	0	21.12.2020 00:26:00	7,9
21.12.2020 00:27:00	0	21.12.2020 00:27:00	-3,07
21.12.2020 00:28:00	0	21.12.2020 00:28:00	-3,93
21.12.2020 00:29:00	0	21.12.2020 00:29:00	-3,93
21.12.2020 00:30:00	0	21.12.2020 00:30:00	-3,93
21.12.2020 00:31:00	0	21.12.2020 00:31:00	-3,07
21.12.2020 00:32:00	0	21.12.2020 00:32:00	-3,93
21.12.2020 00:33:00	0	21.12.2020 00:33:00	4,62
