X	Temp(°C)	X	Depth(m)
17.12.2020 06:53:00	21,1	17.12.2020 06:53:00	-39,58
17.12.2020 06:53:30	21,1	17.12.2020 06:53:30	-38,76
17.12.2020 06:54:00	21,13	17.12.2020 06:54:00	-39,58
17.12.2020 06:54:30	21,13	17.12.2020 06:54:30	-39,58
17.12.2020 06:55:00	21,16	17.12.2020 06:55:00	-39,58
17.12.2020 06:55:30	21,16	17.12.2020 06:55:30	-39,58
17.12.2020 06:56:00	21,19	17.12.2020 06:56:00	-38,76
17.12.2020 06:56:30	21,19	17.12.2020 06:56:30	-38,76
17.12.2020 06:57:00	21,22	17.12.2020 06:57:00	-38,76
17.12.2020 06:57:30	21,22	17.12.2020 06:57:30	-38,76
17.12.2020 06:58:00	21,22	17.12.2020 06:58:00	-39,58
17.12.2020 06:58:30	21,25	17.12.2020 06:58:30	-40,41
17.12.2020 06:59:00	21,25	17.12.2020 06:59:00	-38,76
17.12.2020 06:59:30	21,28	17.12.2020 06:59:30	-38,76
17.12.2020 07:00:00	21,28	17.12.2020 07:00:00	-38,76
17.12.2020 07:00:30	21,28	17.12.2020 07:00:30	-39,58
17.12.2020 07:01:00	21,28	17.12.2020 07:01:00	-39,58
17.12.2020 07:01:30	21,31	17.12.2020 07:01:30	-38,76
17.12.2020 07:02:00	21,31	17.12.2020 07:02:00	-38,76
17.12.2020 07:02:30	21,31	17.12.2020 07:02:30	-39,58
17.12.2020 07:03:00	21,34	17.12.2020 07:03:00	-39,58
17.12.2020 07:03:30	21,34	17.12.2020 07:03:30	-39,58
17.12.2020 07:04:00	21,37	17.12.2020 07:04:00	-39,58
17.12.2020 07:04:30	21,37	17.12.2020 07:04:30	-38,76
17.12.2020 07:05:00	21,37	17.12.2020 07:05:00	-38,76
17.12.2020 07:05:30	21,4	17.12.2020 07:05:30	-38,76
17.12.2020 07:06:00	21,4	17.12.2020 07:06:00	-38,76
17.12.2020 07:06:30	21,4	17.12.2020 07:06:30	-39,58
17.12.2020 07:07:00	21,43	17.12.2020 07:07:00	-38,76
17.12.2020 07:07:30	21,43	17.12.2020 07:07:30	-38,76
17.12.2020 07:08:00	21,43	17.12.2020 07:08:00	-38,76
17.12.2020 07:08:30	21,45	17.12.2020 07:08:30	-39,58
17.12.2020 07:09:00	21,45	17.12.2020 07:09:00	-39,58
17.12.2020 07:09:30	21,45	17.12.2020 07:09:30	-40,41
17.12.2020 07:10:00	21,48	17.12.2020 07:10:00	-37,93
17.12.2020 07:10:30	21,48	17.12.2020 07:10:30	-38,76
17.12.2020 07:11:00	21,48	17.12.2020 07:11:00	-40,41
17.12.2020 07:11:30	21,51	17.12.2020 07:11:30	-39,58
17.12.2020 07:12:00	21,51	17.12.2020 07:12:00	-39,58
17.12.2020 07:12:30	21,51	17.12.2020 07:12:30	-40,41
17.12.2020 07:13:00	21,51	17.12.2020 07:13:00	-39,58
17.12.2020 07:13:30	21,54	17.12.2020 07:13:30	-39,58
17.12.2020 07:14:00	21,54	17.12.2020 07:14:00	-39,58
17.12.2020 07:14:30	21,57	17.12.2020 07:14:30	-39,58
17.12.2020 07:15:00	21,57	17.12.2020 07:15:00	-39,58
17.12.2020 07:15:30	21,57	17.12.2020 07:15:30	-39,58
17.12.2020 07:16:00	21,57	17.12.2020 07:16:00	-40,41

