X	Temp(°C)	X	Depth(m)
17.12.2020 07:12:00	21,8	17.12.2020 07:12:00	34,71
17.12.2020 07:12:30	21,8	17.12.2020 07:12:30	35,52
17.12.2020 07:13:00	21,8	17.12.2020 07:13:00	35,52
17.12.2020 07:13:30	21,83	17.12.2020 07:13:30	34,74
17.12.2020 07:14:00	21,83	17.12.2020 07:14:00	34,74
17.12.2020 07:14:30	21,83	17.12.2020 07:14:30	34,74
17.12.2020 07:15:00	21,86	17.12.2020 07:15:00	33,96
17.12.2020 07:15:30	21,83	17.12.2020 07:15:30	34,74
17.12.2020 07:16:00	21,77	17.12.2020 07:16:00	35,5
17.12.2020 07:16:30	21,77	17.12.2020 07:16:30	35,5
17.12.2020 07:17:00	21,83	17.12.2020 07:17:00	34,74
17.12.2020 07:17:30	21,86	17.12.2020 07:17:30	34,77
17.12.2020 07:18:00	21,86	17.12.2020 07:18:00	34,77
17.12.2020 07:18:30	21,89	17.12.2020 07:18:30	35,61

